id,label
2499,positive
2500,negative
2501,negative
2502,positive
2503,negative
2504,positive
2505,negative
2506,negative
2507,positive
2508,positive
2509,positive
2510,positive
2511,negative
2512,positive
2513,negative
2514,positive
2515,positive
2516,positive
2517,negative
2518,negative
2519,positive
2520,positive
2521,negative
2522,negative
2523,negative
2524,negative
2525,negative
2526,negative
2527,negative
2528,positive
2529,negative
2530,positive
2531,negative
2532,positive
2533,negative
2534,positive
2535,negative
2536,negative
2537,positive
2538,positive
2539,negative
2540,positive
2541,negative
2542,negative
2543,positive
2544,negative
2545,positive
2546,positive
2547,negative
2548,negative
2549,positive
2550,negative
2551,negative
2552,negative
2553,negative
2554,negative
2555,positive
2556,negative
2557,positive
2558,positive
2559,positive
2560,positive
2561,positive
2562,negative
2563,positive
2564,positive
2565,positive
2566,negative
2567,positive
2568,negative
2569,negative
2570,positive
2571,negative
2572,positive
2573,negative
2574,negative
2575,negative
2576,positive
2577,negative
2578,positive
2579,negative
2580,positive
2581,negative
2582,positive
2583,positive
2584,positive
2585,negative
2586,negative
2587,negative
2588,positive
2589,negative
2590,positive
2591,negative
2592,negative
2593,positive
2594,negative
2595,positive
2596,positive
2597,negative
2598,positive
2599,negative
2600,negative
2601,negative
2602,positive
2603,positive
2604,positive
2605,positive
2606,positive
2607,positive
2608,negative
2609,negative
2610,negative
2611,negative
2612,negative
2613,negative
2614,negative
2615,negative
2616,positive
2617,negative
2618,negative
2619,negative
2620,positive
2621,negative
2622,positive
2623,positive
2624,negative
2625,negative
2626,negative
2627,positive
2628,negative
2629,positive
2630,negative
2631,negative
2632,negative
2633,negative
2634,negative
2635,negative
2636,positive
2637,positive
2638,positive
2639,positive
2640,positive
2641,positive
2642,positive
2643,negative
2644,positive
2645,positive
2646,negative
2647,positive
2648,negative
2649,negative
2650,negative
2651,positive
2652,positive
2653,negative
2654,positive
2655,negative
2656,positive
2657,positive
2658,positive
2659,positive
2660,positive
2661,positive
2662,negative
2663,negative
2664,negative
2665,positive
2666,positive
2667,positive
2668,negative
2669,positive
2670,positive
2671,negative
2672,positive
2673,negative
2674,positive
2675,negative
2676,negative
2677,positive
2678,positive
2679,negative
2680,positive
2681,negative
2682,negative
2683,negative
2684,positive
2685,positive
2686,positive
2687,positive
2688,negative
2689,positive
2690,negative
2691,negative
2692,negative
2693,negative
2694,negative
2695,negative
2696,negative
2697,positive
2698,negative
2699,negative
2700,positive
2701,positive
2702,positive
2703,negative
2704,negative
2705,negative
2706,negative
2707,positive
2708,positive
2709,positive
2710,negative
2711,positive
2712,positive
2713,positive
2714,negative
2715,negative
2716,positive
2717,positive
2718,positive
2719,positive
2720,negative
2721,positive
2722,positive
2723,negative
2724,negative
2725,positive
2726,negative
2727,positive
2728,negative
2729,negative
2730,negative
2731,negative
2732,negative
2733,positive
2734,negative
2735,negative
2736,positive
2737,negative
2738,positive
2739,negative
2740,positive
2741,negative
2742,positive
2743,negative
2744,negative
2745,negative
2746,negative
2747,positive
2748,positive
2749,negative
2750,positive
2751,positive
2752,negative
2753,positive
2754,positive
2755,positive
2756,negative
2757,positive
2758,negative
2759,negative
2760,negative
2761,positive
2762,negative
2763,positive
2764,positive
2765,negative
2766,positive
2767,positive
2768,negative
2769,positive
2770,positive
2771,negative
2772,negative
2773,positive
2774,positive
2775,negative
2776,negative
2777,positive
2778,negative
2779,positive
2780,positive
2781,negative
2782,negative
2783,positive
2784,positive
2785,positive
2786,negative
2787,positive
2788,negative
2789,positive
2790,positive
2791,negative
2792,positive
2793,negative
2794,negative
2795,positive
2796,negative
2797,positive
2798,negative
2799,negative
2800,negative
2801,positive
2802,positive
2803,positive
2804,negative
2805,negative
2806,negative
2807,positive
2808,negative
2809,negative
2810,negative
2811,positive
2812,positive
2813,positive
2814,negative
2815,negative
2816,negative
2817,negative
2818,negative
2819,positive
2820,positive
2821,negative
2822,positive
2823,negative
2824,positive
2825,negative
2826,positive
2827,negative
2828,negative
2829,positive
2830,negative
2831,negative
2832,negative
2833,positive
2834,positive
2835,negative
2836,positive
2837,negative
2838,negative
2839,negative
2840,negative
2841,positive
2842,positive
2843,negative
2844,negative
2845,positive
2846,negative
2847,positive
2848,positive
2849,positive
2850,negative
2851,negative
2852,negative
2853,negative
2854,positive
2855,negative
2856,positive
2857,positive
2858,negative
2859,positive
2860,negative
2861,positive
2862,negative
2863,negative
2864,negative
2865,negative
2866,positive
2867,positive
2868,positive
2869,negative
2870,positive
2871,positive
2872,positive
2873,negative
2874,positive
2875,negative
2876,positive
2877,positive
2878,negative
2879,positive
2880,negative
2881,positive
2882,negative
2883,positive
2884,positive
2885,negative
2886,negative
2887,positive
2888,positive
2889,negative
2890,positive
2891,positive
2892,positive
2893,negative
2894,positive
2895,positive
2896,negative
2897,positive
2898,negative
2899,negative
2900,positive
2901,positive
2902,positive
2903,negative
2904,positive
2905,positive
2906,negative
2907,negative
2908,negative
2909,negative
2910,negative
2911,negative
2912,positive
2913,negative
2914,negative
2915,negative
2916,positive
2917,positive
2918,negative
2919,positive
2920,positive
2921,positive
2922,positive
2923,negative
2924,negative
2925,positive
2926,negative
2927,positive
2928,negative
2929,negative
2930,positive
2931,positive
2932,negative
2933,negative
2934,negative
2935,negative
2936,positive
2937,negative
2938,negative
2939,positive
2940,positive
2941,negative
2942,negative
2943,negative
2944,positive
2945,positive
2946,negative
2947,positive
2948,negative
2949,positive
2950,positive
2951,positive
2952,negative
2953,negative
2954,negative
2955,positive
2956,positive
2957,positive
2958,positive
2959,negative
2960,positive
2961,positive
2962,positive
2963,negative
2964,positive
2965,negative
2966,positive
2967,negative
2968,negative
2969,positive
2970,negative
2971,positive
2972,negative
2973,negative
2974,positive
2975,negative
2976,negative
2977,negative
2978,positive
2979,positive
2980,positive
2981,negative
2982,positive
2983,negative
2984,negative
2985,positive
2986,positive
2987,negative
2988,positive
2989,positive
2990,positive
2991,positive
2992,positive
2993,negative
2994,negative
2995,negative
2996,negative
2997,negative
2998,positive
2999,positive
3000,positive
3001,positive
3002,positive
3003,negative
3004,negative
3005,negative
3006,positive
3007,positive
3008,negative
3009,negative
3010,negative
3011,positive
3012,negative
3013,negative
3014,negative
3015,positive
3016,negative
3017,negative
3018,negative
3019,negative
3020,negative
3021,negative
3022,positive
3023,negative
3024,negative
3025,positive
3026,negative
3027,negative
3028,positive
3029,negative
3030,negative
3031,negative
3032,positive
3033,positive
3034,positive
3035,positive
3036,negative
3037,positive
3038,positive
3039,negative
3040,positive
3041,positive
3042,negative
3043,positive
3044,positive
3045,positive
3046,positive
3047,positive
3048,positive
3049,positive
3050,positive
3051,negative
3052,positive
3053,positive
3054,positive
3055,negative
3056,positive
3057,negative
3058,negative
3059,positive
3060,negative
3061,negative
3062,positive
3063,positive
3064,negative
3065,positive
3066,positive
3067,negative
3068,negative
3069,negative
3070,positive
3071,negative
3072,negative
3073,negative
3074,negative
