id,text
628,"the production has been made with an enormous amount of affection , so "
629,"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies "
630,an undeniable energy 
631,that did not figure out a coherent game 
632,bona fide groaners 
633,a cheap scam 
634,a true delight . 
635,are far more alienating than involving 
636,is distressingly rote 
637,middle-of-the-road blandness 
638,"a more credible script , though "
639,rejigger fatal attraction into a high school setting 
640,the extraordinarily rich landscape 
641,that it 's a brazenly misguided project 
642,bit of piffle . 
643,thornier 
644,incredibly flexible 
645,was kind of terrific once 
646,the only reason 
647,worth seeing just for weaver and lapaglia . 
648,labute 's careful handling makes the material seem genuine rather than pandering . 
649,"whether it wants to be a black comedy , drama , melodrama or some combination of the three "
650,"is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story . ' "
651,"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic . "
652,an astoundingly rich film 
653,a new favorite musical 
654,out-of-kilter character 
655,'s a lot richer than the ones 
656,an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy . 
657,sleepwalk through vulgarities in a sequel you can refuse 
658,godfrey reggio 's career shines like a lonely beacon . 
659,"like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story "
660,has turned out to be a one-trick pony 
661,this often very funny collegiate gross-out comedy 
662,"is not a bad movie , just mediocre . "
663,( a ) satisfying niblet 
664,with an assurance worthy of international acclaim 
665,a marvelous performance by allison lohman as an identity-seeking foster child 
666,rancorous curiosity 
667,the shallow sensationalism characteristic of soap opera 
668,charm 
669,ultimately undo him 
670,'s incredible the number of stories the holocaust has generated 
671,"all in all , brown sugar is a satisfying well-made romantic comedy that 's both charming and well acted . "
672,whole subplots have no explanation or even plot relevance 
673,with heart 
674,", despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff . "
675,a crass and insulting homage 
676,can handle 
677,"will marvel at the sometimes murky , always brooding look of i am trying to break your heart . "
678,it 's hard to take her spiritual quest at all seriously 
679,feels like three hours 
680,expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup . 
681,hollywood-predictable 
682,too campy to work as straight drama and 
683,"plenty of warmth to go around , with music and laughter and the love of family "
684,the best the contest received 
685,skims over the realities of gay sex 
686,"is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much "
687,this low-rent -- and even lower-wit -- rip-off of the farrelly brothers ' oeuvre 
688,this movie is about an adult male dressed in pink jammies 
689,incorporates rotoscope animation for no apparent reason except 
690,"of establishing a time and place , and of telling a fascinating character 's story "
691,is uniquely felt with a sardonic jolt 
692,"intelligent , well-made b movie "
693,in genre cliches 
694,a movie that is concerned with souls and risk and schemes and the consequences of one 's actions 
695,seen such self-amused trash since freddy got fingered 
696,irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs . 
697,too predictably 
698,`` simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality . 
699,of paint-by-number american blockbusters like pearl harbor 
700,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters 
701,skeeved out that they 'd need a shower 
702,adaptation 's success in engaging the audience in the travails of creating a screenplay 
703,its excellent storytelling 
704,cruel 
705,"warm , moving message "
706,tantamount to insulting the intelligence of anyone who has n't been living under a rock 
707,plays out like a flimsy excuse to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once . 
708,deepest tragedies 
709,a visionary with a tale full of nuance and character dimension 
710,", you will have completely forgotten the movie by the time you get back to your car in the parking lot . "
711,"while hollywood ending has its share of belly laughs ( including a knockout of a closing line ) , the movie winds up feeling like a great missed opportunity . "
712,"attal 's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated "
